area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
39049,5,53249,77,0,2020,2,N,22,0,0,0,0,0,0,0,N,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-2,-8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39049,5,532490,78,0,2020,2,N,22,0,0,0,0,0,0,0,N,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-2,-8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39049,5,533,75,0,2020,2,,19,184,186,194,3710932,192961,5323,1518,,1.76,1.75,1.7,1.77,1.44,1.46,1.98,0.82,,-3,-13.6,9,5.1,13,7.5,14,7.8,749387,25.3,-44159,-18.6,-3912,-42.4,224,17.3
39049,5,5331,76,0,2020,2,,19,184,186,194,3710932,192961,5323,1518,,1.76,1.75,1.7,1.77,1.44,1.46,1.98,0.82,,-3,-13.6,9,5.1,13,7.5,14,7.8,749387,25.3,-44159,-18.6,-3912,-42.4,224,17.3
39049,5,53311,77,0,2020,2,,19,184,186,194,3710932,192961,5323,1518,,1.76,1.75,1.7,1.77,1.44,1.46,1.98,0.82,,-3,-13.6,9,5.1,13,7.5,14,7.8,749387,25.3,-44159,-18.6,-3912,-42.4,224,17.3
39049,5,533110,78,0,2020,2,,19,184,186,194,3710932,192961,5323,1518,,1.76,1.75,1.7,1.77,1.44,1.46,1.98,0.82,,-3,-13.6,9,5.1,13,7.5,14,7.8,749387,25.3,-44159,-18.6,-3912,-42.4,224,17.3
39049,5,54,74,0,2020,2,,5257,45749,46048,46181,947383667,38917750,862339,1585,,1.22,0.95,0.95,0.94,0.82,0.66,0.74,0.87,,256,5.1,-2130,-4.4,-1088,-2.3,-1466,-3.1,-7900605,-0.8,-17756592,-31.3,-466519,-35.1,40,2.6
39049,5,541,75,0,2020,2,,5257,45749,46048,46181,947383667,38917750,862339,1585,,1.22,0.95,0.95,0.94,0.82,0.66,0.74,0.87,,256,5.1,-2130,-4.4,-1088,-2.3,-1466,-3.1,-7900605,-0.8,-17756592,-31.3,-466519,-35.1,40,2.6
39049,5,5411,76,0,2020,2,,792,5429,5535,5551,104850127,4789806,77391,1465,,1.25,0.95,0.95,0.94,0.81,0.69,0.71,0.86,,-1,-0.1,-412,-7.1,-304,-5.2,-342,-5.8,-3468425,-3.2,-2173743,-31.2,-40578,-34.4,43,3.0
39049,5,54111,77,0,2020,2,,717,4910,5014,5021,96724735,4209820,64100,1494,,1.23,0.94,0.94,0.92,0.8,0.67,0.68,0.86,,-4,-0.6,-411,-7.7,-301,-5.7,-339,-6.3,-4336157,-4.3,-1721225,-29.0,-30021,-31.9,36,2.5
39049,5,541110,78,0,2020,2,,717,4910,5014,5021,96724735,4209820,64100,1494,,1.23,0.94,0.94,0.92,0.8,0.67,0.68,0.86,,-4,-0.6,-411,-7.7,-301,-5.7,-339,-6.3,-4336157,-4.3,-1721225,-29.0,-30021,-31.9,36,2.5
39049,5,54119,77,0,2020,2,,75,519,521,530,8125392,579986,13291,1194,,1.46,1.11,1.08,1.08,1.05,0.82,0.93,0.96,,3,4.2,-1,-0.2,-3,-0.6,-3,-0.6,867732,12.0,-452518,-43.8,-10557,-44.3,132,12.4
39049,5,541191,78,0,2020,2,,64,352,356,362,5903985,430748,10691,1273,,2.18,1.09,1.08,1.08,1.16,0.83,1.02,1.07,,3,4.9,38,12.1,40,12.7,32,9.7,1647488,38.7,2581,0.6,1742,19.5,250,24.4
39049,5,541199,78,0,2020,2,,11,167,165,168,2221407,149238,2600,1025,,0.5,1.14,1.08,1.07,0.83,0.79,0.66,0.75,,0,0.0,-39,-18.9,-43,-20.7,-35,-17.2,-779756,-26.0,-455099,-75.3,-12299,-82.5,-97,-8.6
39049,5,5412,76,0,2020,2,,578,4390,4254,4294,78637763,3990167,113146,1403,,1.15,0.82,0.83,0.84,0.81,0.59,0.83,0.98,,83,16.8,-212,-4.6,203,5.0,247,6.1,1789257,2.3,-2280232,-36.4,-82437,-42.1,7,0.5
39049,5,54121,77,0,2020,2,,578,4390,4254,4294,78637763,3990167,113146,1403,,1.15,0.82,0.83,0.84,0.81,0.59,0.83,0.98,,83,16.8,-212,-4.6,203,5.0,247,6.1,1789257,2.3,-2280232,-36.4,-82437,-42.1,7,0.5
39049,5,541211,78,0,2020,2,,220,2563,2464,2444,53322767,1131525,13106,1647,,1.19,0.98,0.95,0.95,0.94,0.38,0.33,0.98,,4,1.9,30,1.2,63,2.6,24,1.0,1502371,2.9,-609935,-35.0,-10878,-45.4,21,1.3
39049,5,541213,78,0,2020,2,,171,596,372,339,3689040,971813,50562,651,,1.53,0.91,0.92,0.88,0.77,1.29,1.44,0.86,,72,72.7,-100,-14.4,125,50.6,131,63.0,-456833,-11.0,-549949,-36.1,-48296,-48.9,-180,-21.7
39049,5,541214,78,0,2020,2,,38,512,688,783,10853976,884619,31535,1263,,1.19,0.66,0.86,0.97,0.65,0.8,1.13,0.78,,0,0.0,-142,-21.7,-6,-0.9,57,7.9,342515,3.3,-931380,-51.3,-17901,-36.2,93,7.9
39049,5,541219,78,0,2020,2,,149,719,730,728,10771980,1002210,17943,1142,,0.85,0.55,0.55,0.54,0.56,0.53,0.52,1.03,,7,4.9,0,0.0,21,3.0,35,5.1,401204,3.9,-188968,-15.9,-5362,-23.0,14,1.2
39049,5,5413,76,0,2020,2,,562,7632,7675,7774,150978324,4913968,113652,1510,,1.19,1.0,0.99,0.99,0.9,0.5,0.61,0.9,,17,3.1,-357,-4.5,-444,-5.5,-493,-6.0,-9431628,-5.9,-2713448,-35.6,-74147,-39.5,-9,-0.6
39049,5,54131,77,0,2020,2,,146,1600,1595,1603,30691495,778586,12669,1476,,1.77,1.63,1.61,1.61,1.51,0.6,0.67,0.94,,6,4.3,-126,-7.3,-163,-9.3,-197,-10.9,-2133423,-6.5,-700277,-47.4,-13798,-52.1,42,2.9
39049,5,541310,78,0,2020,2,,146,1600,1595,1603,30691495,778586,12669,1476,,1.77,1.63,1.61,1.61,1.51,0.6,0.67,0.94,,6,4.3,-126,-7.3,-163,-9.3,-197,-10.9,-2133423,-6.5,-700277,-47.4,-13798,-52.1,42,2.9
39049,5,54132,77,0,2020,2,,21,137,134,138,2215924,103204,3816,1250,,0.96,0.84,0.75,0.76,0.89,0.36,0.41,1.14,,2,10.5,2,1.5,-6,-4.3,-2,-1.4,157677,7.7,-35389,-25.5,-299,-7.3,105,9.2
39049,5,541320,78,0,2020,2,,21,137,134,138,2215924,103204,3816,1250,,0.96,0.84,0.75,0.76,0.89,0.36,0.41,1.14,,2,10.5,2,1.5,-6,-4.3,-2,-1.4,157677,7.7,-35389,-25.5,-299,-7.3,105,9.2
39049,5,54133,77,0,2020,2,,291,4958,5003,5075,102511334,3019980,77248,1573,,1.1,0.97,0.96,0.96,0.84,0.47,0.64,0.87,,2,0.7,-218,-4.2,-272,-5.2,-284,-5.3,-8359224,-7.5,-1794913,-37.3,-58082,-42.9,-45,-2.8
39049,5,541330,78,0,2020,2,,291,4958,5003,5075,102511334,3019980,77248,1573,,1.1,0.97,0.96,0.96,0.84,0.47,0.64,0.87,,2,0.7,-218,-4.2,-272,-5.2,-284,-5.3,-8359224,-7.5,-1794913,-37.3,-58082,-42.9,-45,-2.8
39049,5,54134,77,0,2020,2,,5,8,8,8,85111,22656,1416,818,,0.51,0.17,0.17,0.17,0.13,0.32,1.06,0.75,,1,25.0,2,33.3,2,33.3,0,0.0,17841,26.5,12886,131.9,734,107.6,42,5.4
39049,5,541340,78,0,2020,2,,5,8,8,8,85111,22656,1416,818,,0.51,0.17,0.17,0.17,0.13,0.32,1.06,0.75,,1,25.0,2,33.3,2,33.3,0,0.0,17841,26.5,12886,131.9,734,107.6,42,5.4
39049,5,54135,77,0,2020,2,,27,54,54,54,541653,111063,2257,772,,1.07,0.48,0.45,0.44,0.34,0.61,0.56,0.75,,2,8.0,12,28.6,8,17.4,9,20.0,100755,22.9,-25384,-18.6,-123,-5.2,7,0.9
39049,5,541350,78,0,2020,2,,27,54,54,54,541653,111063,2257,772,,1.07,0.48,0.45,0.44,0.34,0.61,0.56,0.75,,2,8.0,12,28.6,8,17.4,9,20.0,100755,22.9,-25384,-18.6,-123,-5.2,7,0.9
39049,5,54136,77,0,2020,2,,8,11,10,9,149137,10063,886,1147,,1.07,0.15,0.14,0.13,0.1,0.11,0.41,0.69,,0,0.0,-8,-42.1,-7,-41.2,-6,-40.0,-71832,-32.5,5136,104.2,799,918.4,147,14.7
39049,5,541360,78,0,2020,2,,8,11,10,9,149137,10063,886,1147,,1.07,0.15,0.14,0.13,0.1,0.11,0.41,0.69,,0,0.0,-8,-42.1,-7,-41.2,-6,-40.0,-71832,-32.5,5136,104.2,799,918.4,147,14.7
39049,5,54137,77,0,2020,2,,17,214,219,217,3495114,250938,4606,1241,,0.64,0.84,0.82,0.8,0.92,0.65,0.57,1.12,,0,0.0,-3,-1.4,9,4.3,-5,-2.3,231321,7.1,-68942,-21.6,-1093,-19.2,80,6.9
39049,5,541370,78,0,2020,2,,17,214,219,217,3495114,250938,4606,1241,,0.64,0.84,0.82,0.8,0.92,0.65,0.57,1.12,,0,0.0,-3,-1.4,9,4.3,-5,-2.3,231321,7.1,-68942,-21.6,-1093,-19.2,80,6.9
39049,5,54138,77,0,2020,2,,47,650,652,670,11288556,617478,10754,1321,,1.38,0.75,0.74,0.75,0.7,0.57,0.47,0.94,,4,9.3,-18,-2.7,-15,-2.2,-8,-1.2,625257,5.9,-106565,-14.7,-2285,-17.5,99,8.1
39049,5,541380,78,0,2020,2,,47,650,652,670,11288556,617478,10754,1321,,1.38,0.75,0.74,0.75,0.7,0.57,0.47,0.94,,4,9.3,-18,-2.7,-15,-2.2,-8,-1.2,625257,5.9,-106565,-14.7,-2285,-17.5,99,8.1
39049,5,5414,76,0,2020,2,,166,1837,1874,1867,40439116,924382,14926,1673,,1.29,2.92,2.81,2.74,3.69,1.07,0.84,1.31,,0,0.0,-227,-11.0,-194,-9.4,-222,-10.6,-3663741,-8.3,-848128,-47.8,-18570,-55.4,37,2.3
39049,5,54141,77,0,2020,2,N,59,0,0,0,0,0,0,0,N,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39049,5,541410,78,0,2020,2,N,59,0,0,0,0,0,0,0,N,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39049,5,54142,77,0,2020,2,,9,335,328,331,6392183,79742,1244,1484,,1.11,3.75,3.55,3.49,3.12,0.87,0.55,0.87,,-1,-10.0,-63,-15.8,-74,-18.4,-69,-17.2,-1089767,-14.6,-151241,-65.5,-3147,-71.7,45,3.1
39049,5,541420,78,0,2020,2,,9,335,328,331,6392183,79742,1244,1484,,1.11,3.75,3.55,3.49,3.12,0.87,0.55,0.87,,-1,-10.0,-63,-15.8,-74,-18.4,-69,-17.2,-1089767,-14.6,-151241,-65.5,-3147,-71.7,45,3.1
39049,5,54143,77,0,2020,2,,89,289,306,300,4743801,358100,6353,1223,,1.56,1.08,1.08,1.05,1.05,0.87,0.76,0.98,,1,1.1,-39,-11.9,-32,-9.5,-44,-12.8,-561100,-10.6,-51704,-12.6,-3626,-36.3,11,0.9
39049,5,541430,78,0,2020,2,,89,289,306,300,4743801,358100,6353,1223,,1.56,1.08,1.08,1.05,1.05,0.87,0.76,0.98,,1,1.1,-39,-11.9,-32,-9.5,-44,-12.8,-561100,-10.6,-51704,-12.6,-3626,-36.3,11,0.9
39049,5,54149,77,0,2020,2,N,9,0,0,0,0,0,0,0,N,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39049,5,541490,78,0,2020,2,N,9,0,0,0,0,0,0,0,N,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39049,5,5415,76,0,2020,2,,1502,12025,11820,11557,288291518,10888697,281922,1879,,1.54,1.05,1.03,1.01,0.85,0.82,0.99,0.83,,78,5.5,-623,-4.9,-457,-3.7,-959,-7.7,-11041327,-3.7,-5839387,-34.9,-178152,-38.7,34,1.8
39049,5,54151,77,0,2020,2,,1502,12025,11820,11557,288291518,10888697,281922,1879,,1.54,1.05,1.03,1.01,0.85,0.82,0.99,0.83,,78,5.5,-623,-4.9,-457,-3.7,-959,-7.7,-11041327,-3.7,-5839387,-34.9,-178152,-38.7,34,1.8
39049,5,541511,78,0,2020,2,,903,6575,6590,6426,159077371,5267636,142019,1874,,2.05,1.3,1.29,1.27,1.0,0.9,1.17,0.78,,64,7.6,49,0.8,13,0.2,-30,-0.5,7845781,5.2,-1612017,-23.4,-56515,-28.5,90,5.0
39049,5,541512,78,0,2020,2,,544,4123,4037,3945,99873822,4459075,115780,1904,,1.19,0.77,0.74,0.73,0.66,0.7,0.84,0.89,,9,1.7,-690,-14.3,-756,-15.8,-772,-16.4,-18910665,-15.9,-1303778,-22.6,-69331,-37.5,-10,-0.5
39049,5,541513,78,0,2020,2,,25,1026,897,901,22402023,976436,14710,1831,,1.56,2.72,2.35,2.34,2.19,2.36,1.57,0.89,,2,8.7,5,0.5,268,42.6,-159,-15.0,-779563,-3.4,-2719168,-73.6,-49552,-77.1,-143,-7.2
39049,5,541519,78,0,2020,2,,30,301,296,285,6938302,185550,9413,1815,,0.48,0.5,0.49,0.47,0.38,0.25,0.56,0.79,,3,11.1,13,4.5,18,6.5,2,0.7,803120,13.1,-204424,-52.4,-2754,-22.6,147,8.8
39049,5,5416,76,0,2020,2,,939,6217,6309,6413,135635353,6031355,129337,1653,,0.98,0.81,0.8,0.81,0.76,0.6,0.59,0.95,,23,2.5,125,2.1,191,3.1,333,5.5,14708680,12.2,-2172271,-26.5,-51406,-28.4,127,8.3
39049,5,54161,77,0,2020,2,,801,5616,5675,5759,123687182,5502528,116011,1674,,1.06,0.9,0.89,0.89,0.84,0.69,0.67,0.95,,3,0.4,187,3.4,222,4.1,358,6.6,15716771,14.6,-2015585,-26.8,-45269,-28.1,144,9.4
39049,5,541611,78,0,2020,2,,445,2297,2324,2352,58818889,1925888,45379,1947,,1.12,0.68,0.67,0.67,0.67,0.46,0.51,1.0,,-5,-1.1,88,4.0,112,5.1,105,4.7,1587174,2.8,-900110,-31.9,-14700,-24.5,-34,-1.7
39049,5,541612,78,0,2020,2,,65,275,281,283,5269287,336467,7631,1449,,1.73,0.69,0.7,0.69,0.59,0.73,0.73,0.85,,6,10.2,0,0.0,7,2.6,19,7.2,545492,11.5,-114325,-25.4,149,2.0,108,8.1
39049,5,541613,78,0,2020,2,,182,1218,1242,1265,31931642,942959,23032,1978,,0.95,0.93,0.93,0.94,1.22,0.5,0.54,1.31,,7,4.0,181,17.5,183,17.3,215,20.5,10823583,51.3,-711313,-43.0,-15680,-40.5,430,27.8
39049,5,541614,78,0,2020,2,,59,1374,1381,1408,19107708,1911867,30249,1059,,1.15,2.12,2.07,2.05,1.54,2.28,1.7,0.74,,0,0.0,-197,-12.5,-182,-11.6,-97,-6.4,1004623,5.5,-361951,-15.9,-17863,-37.1,158,17.5
39049,5,541618,78,0,2020,2,,50,452,447,451,8559656,385347,9720,1463,,0.61,0.88,0.85,0.85,0.73,0.64,0.7,0.84,,-5,-9.1,115,34.1,102,29.6,116,34.6,1755899,25.8,72114,23.0,2825,41.0,-81,-5.2
39049,5,54162,77,0,2020,2,,44,271,296,304,5245788,199301,3953,1390,,1.05,0.6,0.64,0.65,0.61,0.3,0.29,0.98,,7,18.9,-10,-3.6,11,3.9,10,3.4,-102329,-1.9,-102139,-33.9,-2798,-41.4,-45,-3.1
39049,5,541620,78,0,2020,2,,44,271,296,304,5245788,199301,3953,1390,,1.05,0.6,0.64,0.65,0.61,0.3,0.29,0.98,,7,18.9,-10,-3.6,11,3.9,10,3.4,-102329,-1.9,-102139,-33.9,-2798,-41.4,-45,-3.1
39049,5,54169,77,0,2020,2,,94,330,338,350,6702383,329526,9373,1519,,0.6,0.34,0.34,0.35,0.3,0.25,0.29,0.87,,13,16.0,-52,-13.6,-42,-11.1,-35,-9.1,-905762,-11.9,-54547,-14.2,-3339,-26.3,-12,-0.8
39049,5,541690,78,0,2020,2,,94,330,338,350,6702383,329526,9373,1519,,0.6,0.34,0.34,0.35,0.3,0.25,0.29,0.87,,13,16.0,-52,-13.6,-42,-11.1,-35,-9.1,-905762,-11.9,-54547,-14.2,-3339,-26.3,-12,-0.8
39049,5,5417,76,0,2020,2,,142,3629,3819,3849,75931340,859335,22029,1551,,1.21,0.93,0.97,0.96,0.56,0.25,0.33,0.59,,29,25.7,-79,-2.1,115,3.1,51,1.3,-70932,-0.1,-26334,-3.0,3038,16.0,-14,-0.9
39049,5,54171,77,0,2020,2,,118,3452,3632,3660,73531830,626536,14876,1579,,1.16,0.96,1.0,0.99,0.57,0.2,0.24,0.58,,30,34.1,-66,-1.9,125,3.6,51,1.4,8410,0.0,-134111,-17.6,-169,-1.1,-17,-1.1
39049,5,541713,78,0,2020,2,,7,15,14,20,260150,29723,797,1225,,1.14,0.14,0.13,0.18,0.08,0.16,0.34,0.54,,3,75.0,-2,-11.8,-3,-17.6,6,42.9,108891,72.0,-1818,-5.8,131,19.7,498,68.5
39049,5,541714,78,0,2020,2,,33,86,88,94,2913328,169746,4629,2509,,0.9,0.07,0.07,0.08,0.05,0.15,0.18,0.72,,6,22.2,-29,-25.2,-36,-29.0,-38,-28.8,-2423928,-45.4,6269,3.8,-531,-10.3,-811,-24.4
39049,5,541715,78,0,2020,2,,78,3351,3530,3546,70358352,427067,9450,1557,,1.33,1.45,1.51,1.49,0.97,0.23,0.28,0.65,,21,36.8,-35,-1.0,164,4.9,83,2.4,2323447,3.4,-138562,-24.5,231,2.5,20,1.3
39049,5,54172,77,0,2020,2,,24,177,187,189,2399510,232799,7153,1001,,1.56,0.57,0.59,0.59,0.38,1.09,1.66,0.64,,-1,-4.0,-13,-6.8,-10,-5.1,0,0.0,-79342,-3.2,107777,86.2,3207,81.3,8,0.8
39049,5,541720,78,0,2020,2,,24,177,187,189,2399510,232799,7153,1001,,1.56,0.57,0.59,0.59,0.38,1.09,1.66,0.64,,-1,-4.0,-13,-6.8,-10,-5.1,0,0.0,-79342,-3.2,107777,86.2,3207,81.3,8,0.8
39049,5,5418,76,0,2020,2,,313,1289,1345,1385,24882929,1623368,35968,1429,,1.72,0.59,0.61,0.62,0.54,0.62,0.62,0.88,,19,6.5,-167,-11.5,-116,-7.9,-74,-5.1,-49759,-0.2,-356921,-18.0,-9429,-20.8,114,8.7
39049,5,54181,77,0,2020,2,,129,661,704,726,13633918,785916,19066,1505,,1.71,0.66,0.7,0.72,0.54,0.72,0.77,0.78,,6,4.9,-84,-11.3,-47,-6.3,-31,-4.1,50121,0.4,-159379,-16.9,-6109,-24.3,114,8.2
39049,5,541810,78,0,2020,2,,129,661,704,726,13633918,785916,19066,1505,,1.71,0.66,0.7,0.72,0.54,0.72,0.77,0.78,,6,4.9,-84,-11.3,-47,-6.3,-31,-4.1,50121,0.4,-159379,-16.9,-6109,-24.3,114,8.2
39049,5,54182,77,0,2020,2,,94,271,285,293,5537848,331337,4802,1505,,2.54,0.93,0.97,0.98,0.73,1.11,0.76,0.76,,8,9.3,-12,-4.2,7,2.5,20,7.3,429942,8.4,22583,7.3,481,11.1,92,6.5
39049,5,541820,78,0,2020,2,,94,271,285,293,5537848,331337,4802,1505,,2.54,0.93,0.97,0.98,0.73,1.11,0.76,0.76,,8,9.3,-12,-4.2,7,2.5,20,7.3,429942,8.4,22583,7.3,481,11.1,92,6.5
39049,5,54183,77,0,2020,2,,11,27,29,29,518751,24179,305,1408,,2.82,0.31,0.34,0.34,0.23,0.37,0.22,0.7,,-1,-8.3,-3,-10.0,-2,-6.5,-4,-12.1,-107268,-17.1,-11703,-32.6,-399,-56.7,-129,-8.4
39049,5,541830,78,0,2020,2,,11,27,29,29,518751,24179,305,1408,,2.82,0.31,0.34,0.34,0.23,0.37,0.22,0.7,,-1,-8.3,-3,-10.0,-2,-6.5,-4,-12.1,-107268,-17.1,-11703,-32.6,-399,-56.7,-129,-8.4
39049,5,54184,77,0,2020,2,,17,24,24,24,353244,64729,1640,1132,,1.59,0.26,0.26,0.26,0.16,0.62,0.67,0.61,,4,30.8,-12,-33.3,-12,-33.3,-10,-29.4,-186353,-34.5,38329,145.2,1130,221.6,-43,-3.7
39049,5,541840,78,0,2020,2,,17,24,24,24,353244,64729,1640,1132,,1.59,0.26,0.26,0.26,0.16,0.62,0.67,0.61,,4,30.8,-12,-33.3,-12,-33.3,-10,-29.4,-186353,-34.5,38329,145.2,1130,221.6,-43,-3.7
39049,5,54185,77,0,2020,2,,10,131,137,135,2563484,87846,2140,1468,,0.93,0.86,0.87,0.85,1.14,0.42,0.45,1.33,,-2,-16.7,9,7.4,11,8.7,5,3.8,168661,7.0,-86480,-49.6,-2899,-57.5,6,0.4
39049,5,541850,78,0,2020,2,,10,131,137,135,2563484,87846,2140,1468,,0.93,0.86,0.87,0.85,1.14,0.42,0.45,1.33,,-2,-16.7,9,7.4,11,8.7,5,3.8,168661,7.0,-86480,-49.6,-2899,-57.5,6,0.4
39049,5,54186,77,0,2020,2,,13,51,56,59,593552,116969,1312,825,,1.63,0.27,0.29,0.3,0.22,0.41,0.22,0.76,,0,0.0,-26,-33.8,-27,-32.5,-19,-24.4,-281820,-32.2,-18877,-13.9,-438,-25.0,-24,-2.8
39049,5,541860,78,0,2020,2,,13,51,56,59,593552,116969,1312,825,,1.63,0.27,0.29,0.3,0.22,0.41,0.22,0.76,,0,0.0,-26,-33.8,-27,-32.5,-19,-24.4,-281820,-32.2,-18877,-13.9,-438,-25.0,-24,-2.8
39049,5,54187,77,0,2020,2,,12,14,16,18,205394,35790,663,987,,1.45,0.3,0.34,0.37,0.28,0.5,0.36,0.83,,5,71.4,-17,-54.8,-16,-50.0,-12,-40.0,-134908,-39.6,-60738,-62.9,-700,-51.4,143,16.9
39049,5,541870,78,0,2020,2,,12,14,16,18,205394,35790,663,987,,1.45,0.3,0.34,0.37,0.28,0.5,0.36,0.83,,5,71.4,-17,-54.8,-16,-50.0,-12,-40.0,-134908,-39.6,-60738,-62.9,-700,-51.4,143,16.9
39049,5,54189,77,0,2020,2,,27,110,94,101,1476738,176602,6040,1117,,0.99,0.33,0.28,0.3,0.4,0.35,0.59,1.33,,-1,-3.6,-22,-16.7,-30,-24.2,-23,-18.5,11866,0.8,-80656,-31.4,-495,-7.6,227,25.5
39049,5,541890,78,0,2020,2,,27,110,94,101,1476738,176602,6040,1117,,0.99,0.33,0.28,0.3,0.4,0.35,0.59,1.33,,-1,-3.6,-22,-16.7,-30,-24.2,-23,-18.5,11866,0.8,-80656,-31.4,-495,-7.6,227,25.5
39049,5,5419,76,0,2020,2,,263,3301,3417,3491,47737197,4896672,73968,1079,,0.78,0.94,0.94,0.93,0.93,0.91,0.85,1.0,,8,3.1,-178,-5.1,-82,-2.3,-7,-0.2,3327270,7.5,-1346128,-21.6,-14838,-16.7,101,10.3
39049,5,54191,77,0,2020,2,,31,125,142,139,2024249,182856,1528,1151,,1.14,0.32,0.36,0.35,0.22,0.48,0.19,0.65,,-2,-6.1,-22,-15.0,-7,-4.7,-11,-7.3,8005,0.4,-16316,-8.2,-2158,-58.5,108,10.4
39049,5,541910,78,0,2020,2,,31,125,142,139,2024249,182856,1528,1151,,1.14,0.32,0.36,0.35,0.22,0.48,0.19,0.65,,-2,-6.1,-22,-15.0,-7,-4.7,-11,-7.3,8005,0.4,-16316,-8.2,-2158,-58.5,108,10.4
39049,5,54192,77,0,2020,2,,57,150,173,169,2582975,208057,5723,1212,,1.23,1.32,1.35,1.21,2.01,1.02,1.26,1.56,,6,11.8,-104,-40.9,-71,-29.1,-53,-23.9,-556471,-17.7,-210553,-50.3,-11439,-66.7,206,20.5
39049,5,541921,78,0,2020,2,,41,55,67,64,868169,112371,3655,1077,,1.23,0.75,0.8,0.68,1.22,0.83,1.13,1.64,,4,10.8,-67,-54.9,-43,-39.1,-27,-29.7,-220914,-20.3,-145522,-56.4,-9591,-72.4,299,38.4
39049,5,541922,78,0,2020,2,,16,95,106,105,1714806,95686,2068,1293,,1.24,2.35,2.38,2.29,2.98,1.37,1.57,1.28,,2,14.3,-37,-28.0,-28,-20.9,-26,-19.8,-335557,-16.4,-65031,-40.5,-1848,-47.2,101,8.5
39049,5,54193,77,0,2020,2,,22,867,847,830,16408679,513728,20706,1488,,1.62,4.1,3.87,3.79,6.6,1.53,3.28,1.68,,3,15.8,140,19.3,92,12.2,68,8.9,2773605,20.3,-421832,-45.1,5324,34.6,86,6.1
39049,5,541930,78,0,2020,2,,22,867,847,830,16408679,513728,20706,1488,,1.62,4.1,3.87,3.79,6.6,1.53,3.28,1.68,,3,15.8,140,19.3,92,12.2,68,8.9,2773605,20.3,-421832,-45.1,5324,34.6,86,6.1
39049,5,54194,77,0,2020,2,,122,1994,2089,2184,23783617,3900587,43986,876,,1.14,1.02,1.02,1.03,1.12,1.21,1.12,1.09,,0,0.0,-188,-8.6,-96,-4.4,-23,-1.0,909691,4.0,-613540,-13.6,-4433,-9.2,73,9.1
39049,5,541940,78,0,2020,2,,122,1994,2089,2184,23783617,3900587,43986,876,,1.14,1.02,1.02,1.03,1.12,1.21,1.12,1.09,,0,0.0,-188,-8.6,-96,-4.4,-23,-1.0,909691,4.0,-613540,-13.6,-4433,-9.2,73,9.1
39049,5,54199,77,0,2020,2,,31,165,166,169,2937677,91444,2025,1356,,0.22,0.2,0.19,0.19,0.17,0.07,0.07,0.89,,1,3.3,-4,-2.4,0,0.0,12,7.6,192440,7.0,-83887,-47.8,-2132,-51.3,68,5.3
39049,5,541990,78,0,2020,2,,31,165,166,169,2937677,91444,2025,1356,,0.22,0.2,0.19,0.19,0.17,0.07,0.07,0.89,,1,3.3,-4,-2.4,0,0.0,12,7.6,192440,7.0,-83887,-47.8,-2132,-51.3,68,5.3
39049,5,55,74,0,2020,2,,324,24159,23686,23966,635856955,33685949,424292,2043,,1.36,2.05,2.0,2.0,1.91,1.82,1.43,0.95,,16,5.2,-229,-0.9,-862,-3.5,-816,-3.3,-11334285,-1.8,-8811653,-20.7,-139644,-24.8,17,0.8
39049,5,551,75,0,2020,2,,324,24159,23686,23966,635856955,33685949,424292,2043,,1.36,2.05,2.0,2.0,1.91,1.82,1.43,0.95,,16,5.2,-229,-0.9,-862,-3.5,-816,-3.3,-11334285,-1.8,-8811653,-20.7,-139644,-24.8,17,0.8
